id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
36073,27,69000,MORTGAGE,11.0,EDUCATION,D,24000,16.77,0.36,N,8,1
42208,34,120000,MORTGAGE,11.0,MEDICAL,B,7000,9.99,0.06,N,6,0
21,22,45000,MORTGAGE,3.0,PERSONAL,A,7000,8.59,0.16,N,4,0
33273,23,60000,MORTGAGE,5.0,MEDICAL,A,9000,7.51,0.15,N,3,0
55458,27,65000,MORTGAGE,2.0,MEDICAL,A,3500,7.88,0.05,N,8,0
27588,23,48000,RENT,4.0,EDUCATION,B,7000,10.62,0.15,N,3,0
13587,29,80000,MORTGAGE,2.0,MEDICAL,A,5000,5.42,0.06,N,7,0
15327,23,44000,RENT,1.0,EDUCATION,C,5000,12.68,0.11,N,3,1
27864,30,82600,MORTGAGE,14.0,PERSONAL,C,13200,13.8,0.16,N,10,0
48651,29,68500,MORTGAGE,6.0,VENTURE,A,6000,7.14,0.09,N,7,0
35351,24,90000,RENT,3.0,EDUCATION,C,15000,12.73,0.17,Y,4,0
36268,23,42000,MORTGAGE,3.0,VENTURE,A,10000,5.99,0.24,N,4,0
57508,40,31200,MORTGAGE,4.0,HOMEIMPROVEMENT,B,5000,10.65,0.16,N,11,0
12605,30,49700,MORTGAGE,2.0,MEDICAL,A,5000,7.68,0.1,N,8,1
9870,33,82404,OWN,8.0,EDUCATION,B,12000,10.36,0.15,N,7,0
55545,25,44000,RENT,5.0,MEDICAL,D,5000,15.33,0.11,Y,2,1
29359,22,96000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4000,9.63,0.04,N,4,0
37867,25,50000,OWN,0.0,HOMEIMPROVEMENT,A,15000,7.51,0.3,N,3,0
39043,23,48000,MORTGAGE,7.0,EDUCATION,A,10000,6.62,0.21,N,4,0
34599,28,72000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10000,7.51,0.14,N,6,0
40160,30,58500,RENT,1.0,EDUCATION,A,3500,7.74,0.06,N,9,0
42892,23,32000,RENT,1.0,MEDICAL,A,5000,7.14,0.16,N,3,0
2618,27,37676,OWN,4.0,PERSONAL,A,7500,7.51,0.2,N,8,0
51475,29,104000,RENT,13.0,DEBTCONSOLIDATION,C,13800,13.99,0.13,Y,5,0
8472,36,54000,RENT,4.0,HOMEIMPROVEMENT,C,2000,13.49,0.04,Y,15,1
56158,35,105000,MORTGAGE,14.0,DEBTCONSOLIDATION,C,15000,13.99,0.14,Y,6,0
45135,27,130000,RENT,2.0,PERSONAL,B,10800,10.99,0.08,N,6,0
16093,25,45000,RENT,9.0,VENTURE,A,6500,6.17,0.14,N,4,0
19783,23,90000,MORTGAGE,7.0,MEDICAL,B,18000,11.99,0.2,N,3,0
26896,26,145000,RENT,3.0,PERSONAL,B,10000,10.59,0.07,N,4,0
43850,25,110000,RENT,1.0,EDUCATION,E,12000,17.04,0.11,Y,4,0
17448,42,130000,MORTGAGE,17.0,HOMEIMPROVEMENT,B,25000,10.75,0.19,N,12,0
47500,23,50000,RENT,1.0,EDUCATION,C,7500,13.8,0.15,N,4,0
37613,33,36000,OWN,3.0,VENTURE,A,7000,7.9,0.19,N,8,0
56967,32,91200,MORTGAGE,13.0,MEDICAL,A,6000,6.92,0.07,N,10,0
43774,25,66000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,16000,14.09,0.24,Y,2,1
40073,21,48000,OWN,6.0,DEBTCONSOLIDATION,D,5600,14.96,0.11,Y,4,0
21999,21,55000,RENT,0.0,HOMEIMPROVEMENT,D,10800,15.2,0.2,N,4,1
24360,23,90000,RENT,7.0,DEBTCONSOLIDATION,B,25000,12.69,0.28,N,2,0
49333,27,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9000,6.99,0.11,N,6,0
48381,30,35000,RENT,4.0,PERSONAL,D,6000,14.96,0.17,Y,10,0
4577,26,42000,RENT,10.0,PERSONAL,A,6750,7.29,0.16,N,3,0
50718,27,60000,RENT,0.0,VENTURE,C,12000,12.87,0.2,Y,7,0
22218,23,50000,MORTGAGE,7.0,VENTURE,A,10000,7.29,0.2,N,3,0
16891,32,114000,MORTGAGE,14.0,EDUCATION,D,17325,15.65,0.15,N,7,0
18227,26,45000,RENT,0.0,EDUCATION,B,5000,9.25,0.11,N,2,0
15655,34,42000,RENT,0.0,VENTURE,D,5000,14.59,0.12,N,9,1
57607,27,60000,RENT,6.0,EDUCATION,A,10000,7.49,0.17,N,8,0
40978,24,54000,MORTGAGE,5.0,VENTURE,A,9600,6.62,0.18,N,3,0
54715,22,60000,RENT,2.0,EDUCATION,A,17500,7.9,0.29,N,3,0
23719,22,49000,MORTGAGE,6.0,EDUCATION,D,15250,13.36,0.3,Y,2,0
34377,37,60000,RENT,5.0,EDUCATION,B,7000,9.99,0.12,N,17,0
1805,28,30000,RENT,3.0,MEDICAL,B,12000,11.71,0.4,N,8,1
26884,23,72000,MORTGAGE,1.0,MEDICAL,B,16000,10.99,0.22,N,4,0
37396,23,70000,MORTGAGE,7.0,EDUCATION,A,4000,7.9,0.06,N,3,0
55905,25,40000,MORTGAGE,2.0,EDUCATION,B,8000,10.38,0.2,N,2,0
11948,34,72000,OWN,15.0,VENTURE,B,8000,11.49,0.11,N,8,0
29942,28,70000,RENT,1.0,VENTURE,B,8000,12.53,0.11,N,6,0
17722,21,80000,RENT,5.0,DEBTCONSOLIDATION,B,10000,10.99,0.13,N,3,0
21235,25,93500,MORTGAGE,0.0,EDUCATION,C,6000,13.23,0.07,N,4,0
2805,23,33000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,2500,13.49,0.07,Y,2,1
26853,25,72000,RENT,1.0,MEDICAL,C,6000,13.35,0.08,Y,2,0
28467,32,36000,RENT,0.0,MEDICAL,B,6000,9.99,0.17,N,10,0
34209,29,30000,RENT,15.0,MEDICAL,A,5000,7.14,0.17,N,9,0
55322,28,92508,MORTGAGE,2.0,MEDICAL,A,13000,8.94,0.13,N,8,0
21535,41,74784,MORTGAGE,5.0,HOMEIMPROVEMENT,B,15000,12.18,0.2,N,14,0
2672,25,62400,MORTGAGE,5.0,VENTURE,A,8000,6.62,0.13,N,2,0
46656,38,60000,RENT,4.0,VENTURE,C,5500,13.43,0.09,N,14,0
3516,29,39000,RENT,0.0,MEDICAL,D,11000,15.05,0.29,Y,6,1
54312,28,98400,MORTGAGE,9.0,MEDICAL,B,20000,11.83,0.2,N,9,0
19279,24,62000,RENT,3.0,HOMEIMPROVEMENT,B,6000,10.75,0.1,N,3,0
36127,24,48000,RENT,1.0,EDUCATION,B,4500,11.83,0.09,N,4,0
26501,37,110000,MORTGAGE,0.0,PERSONAL,A,10000,8.9,0.09,N,17,0
1524,30,63500,RENT,6.0,DEBTCONSOLIDATION,C,12000,13.49,0.19,N,8,0
28987,34,30000,MORTGAGE,2.0,VENTURE,B,5000,9.88,0.17,N,10,0
9076,27,58000,RENT,1.0,HOMEIMPROVEMENT,B,20000,10.37,0.34,N,10,1
33412,37,45000,MORTGAGE,21.0,VENTURE,A,7000,7.51,0.16,N,17,0
53627,26,52800,RENT,1.0,MEDICAL,D,8000,15.37,0.14,Y,3,1
18456,27,38000,RENT,3.0,EDUCATION,B,5600,10.65,0.15,N,6,0
30181,27,27000,RENT,2.0,MEDICAL,B,10000,11.71,0.37,N,6,1
57182,24,53000,RENT,0.0,VENTURE,A,10000,8.59,0.19,N,2,0
57978,46,70000,OWN,5.0,HOMEIMPROVEMENT,A,3600,6.54,0.05,N,16,0
4356,38,55000,OWN,2.0,HOMEIMPROVEMENT,A,7500,7.51,0.14,N,11,0
12503,23,57000,MORTGAGE,7.0,MEDICAL,B,6000,10.99,0.11,N,2,0
17141,23,78000,MORTGAGE,5.0,VENTURE,D,6000,15.62,0.08,N,4,0
35737,28,80000,MORTGAGE,2.0,MEDICAL,A,10000,6.62,0.13,N,8,0
5024,26,118189,MORTGAGE,5.0,VENTURE,B,25000,11.49,0.21,N,4,0
52974,24,54000,MORTGAGE,8.0,VENTURE,E,7000,17.14,0.13,N,3,0
38449,28,80400,RENT,13.0,MEDICAL,A,9000,7.49,0.11,N,9,0
37935,23,57500,MORTGAGE,7.0,PERSONAL,C,15000,12.09,0.26,Y,3,0
44517,27,60000,RENT,4.0,MEDICAL,C,12000,12.73,0.2,N,9,0
31814,27,96000,MORTGAGE,8.0,PERSONAL,B,12000,11.99,0.13,N,5,0
19870,31,78305,MORTGAGE,3.0,PERSONAL,B,10000,10.0,0.13,N,8,1
51709,33,48000,MORTGAGE,4.0,MEDICAL,B,10000,11.99,0.21,N,7,0
40446,21,20000,RENT,3.0,MEDICAL,B,4500,11.71,0.22,N,3,0
32230,25,55000,MORTGAGE,0.0,VENTURE,A,4800,5.42,0.09,N,3,0
36572,23,62690,MORTGAGE,6.0,VENTURE,A,4800,7.14,0.07,N,3,0
19384,44,18000,RENT,0.0,PERSONAL,B,3500,11.11,0.19,N,15,1
19092,34,70000,RENT,9.0,DEBTCONSOLIDATION,C,4800,12.53,0.07,N,8,0
1696,25,50000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,4000,8.59,0.08,N,4,0
43907,29,100000,MORTGAGE,4.0,EDUCATION,B,6000,11.49,0.06,N,7,0
48636,28,115000,MORTGAGE,5.0,PERSONAL,B,18000,10.59,0.16,N,10,0
46675,25,48000,MORTGAGE,6.0,MEDICAL,B,7500,12.53,0.16,N,3,0
41750,21,45000,RENT,5.0,MEDICAL,B,4000,11.49,0.09,N,4,0
46505,22,50000,RENT,0.0,PERSONAL,C,2500,14.35,0.05,Y,3,0
44586,24,36000,RENT,3.0,DEBTCONSOLIDATION,A,4000,7.51,0.11,N,4,0
30186,25,120000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5000,11.49,0.04,N,3,0
25687,25,60000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,12000,10.65,0.2,N,3,0
518,25,65000,RENT,6.0,VENTURE,E,15000,15.95,0.23,N,2,0
42287,37,60000,OWN,1.0,MEDICAL,B,3300,11.11,0.05,N,12,0
35373,23,66300,RENT,0.0,MEDICAL,D,20000,16.77,0.26,N,3,1
11942,25,40000,MORTGAGE,0.0,EDUCATION,A,1000,6.76,0.03,N,4,0
18500,30,77200,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,8.49,0.05,N,8,0
48768,23,100000,RENT,0.0,EDUCATION,C,11000,14.26,0.11,N,4,0
56132,23,36000,RENT,3.0,DEBTCONSOLIDATION,A,5500,7.51,0.15,N,4,0
50507,28,96000,MORTGAGE,11.0,PERSONAL,A,16000,6.03,0.17,N,5,0
45884,29,58000,MORTGAGE,5.0,MEDICAL,C,13200,13.16,0.23,N,9,1
40461,22,70000,RENT,4.0,EDUCATION,C,4000,12.68,0.06,Y,4,0
51395,25,100000,MORTGAGE,9.0,MEDICAL,B,12000,9.91,0.12,N,2,0
9251,28,105000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,3000,6.99,0.03,N,5,0
31036,23,54000,MORTGAGE,0.0,PERSONAL,A,10000,6.17,0.19,N,2,0
27285,29,95000,RENT,0.0,MEDICAL,A,5000,7.43,0.05,N,6,0
3693,26,120000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,25000,7.49,0.21,N,4,0
5251,25,68000,RENT,1.0,EDUCATION,C,8000,14.26,0.12,N,4,0
34957,23,25000,RENT,0.0,MEDICAL,B,6000,10.65,0.24,N,2,0
12351,23,91644,MORTGAGE,7.0,EDUCATION,B,14500,10.99,0.15,N,3,0
22761,33,138000,MORTGAGE,7.0,PERSONAL,C,21600,12.22,0.15,Y,6,0
35621,26,80000,RENT,7.0,EDUCATION,C,10000,12.84,0.13,Y,2,0
6840,24,64000,RENT,8.0,PERSONAL,B,8000,9.91,0.13,N,3,0
14584,21,24996,RENT,3.0,VENTURE,B,5000,9.99,0.2,N,3,0
44531,21,40000,RENT,3.0,VENTURE,D,3600,16.29,0.09,N,4,0
12838,22,70000,MORTGAGE,4.0,VENTURE,B,12000,11.49,0.17,N,3,0
14825,33,18000,OWN,17.0,MEDICAL,B,7000,11.14,0.39,N,5,1
7566,23,54996,RENT,4.0,MEDICAL,B,2400,10.0,0.05,N,3,0
18447,24,51000,OWN,7.0,PERSONAL,A,1000,7.51,0.02,N,4,0
30338,28,90000,RENT,4.0,DEBTCONSOLIDATION,B,5000,10.65,0.06,N,9,0
36958,41,78504,RENT,0.0,DEBTCONSOLIDATION,B,16000,9.63,0.21,N,17,0
29918,36,100000,MORTGAGE,5.0,MEDICAL,B,16800,11.99,0.16,N,11,0
45685,23,145000,MORTGAGE,2.0,PERSONAL,D,14000,15.65,0.1,Y,2,0
12330,26,65000,RENT,0.0,VENTURE,C,3500,13.49,0.05,N,4,0
36867,23,30000,RENT,1.0,PERSONAL,D,5000,15.7,0.17,Y,2,1
51766,26,36000,RENT,2.0,PERSONAL,B,6000,12.69,0.17,N,4,0
38228,25,70000,MORTGAGE,4.0,EDUCATION,A,5600,6.99,0.08,N,2,0
47979,29,65000,MORTGAGE,13.0,MEDICAL,A,9500,5.42,0.14,N,9,0
54692,23,96000,RENT,7.0,EDUCATION,A,7500,8.49,0.08,N,4,0
47631,23,36000,RENT,3.0,MEDICAL,C,5000,13.92,0.14,N,2,0
55841,32,48000,RENT,3.0,PERSONAL,C,6000,13.49,0.13,Y,10,0
14764,29,54000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,10000,6.54,0.19,N,6,0
16739,23,70000,RENT,4.0,VENTURE,B,12000,10.25,0.17,N,2,0
27714,26,63360,OWN,5.0,HOMEIMPROVEMENT,D,24250,15.65,0.39,Y,3,0
14059,25,42000,RENT,0.0,VENTURE,B,3200,11.14,0.08,N,2,0
20921,28,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,8000,8.32,0.08,N,9,0
12010,22,54000,MORTGAGE,5.0,MEDICAL,B,5000,11.99,0.09,N,3,1
46331,26,60000,MORTGAGE,3.0,VENTURE,B,20000,12.18,0.33,N,4,0
12376,44,69000,RENT,6.0,HOMEIMPROVEMENT,B,4000,9.91,0.06,N,14,1
17077,25,72000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,15000,7.88,0.21,N,3,0
36223,22,42000,RENT,2.0,PERSONAL,D,6000,14.96,0.14,N,4,1
53726,24,100000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,16000,12.98,0.16,Y,4,0
42801,26,74900,MORTGAGE,10.0,MEDICAL,B,5000,11.12,0.06,N,3,0
6215,23,24000,RENT,1.0,EDUCATION,C,1600,13.23,0.07,Y,2,0
5960,25,80000,MORTGAGE,9.0,EDUCATION,A,13000,7.88,0.16,N,2,0
5564,27,40000,RENT,4.0,HOMEIMPROVEMENT,B,10000,10.65,0.25,N,10,0
29266,24,106000,MORTGAGE,5.0,EDUCATION,B,16000,10.75,0.15,N,3,0
11172,24,130000,MORTGAGE,2.0,EDUCATION,C,7500,15.27,0.06,Y,3,0
43741,21,90000,RENT,0.0,PERSONAL,A,7500,7.51,0.08,N,3,0
50034,29,110000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,11000,10.37,0.1,N,6,0
39822,31,40000,RENT,1.0,PERSONAL,C,4000,13.16,0.1,N,8,0
29806,27,36000,RENT,5.0,MEDICAL,D,5000,15.33,0.14,Y,7,0
6080,23,50000,OWN,7.0,EDUCATION,A,7000,5.79,0.14,N,4,0
43038,31,77927,MORTGAGE,1.0,MEDICAL,C,15000,12.68,0.19,N,9,1
33480,24,50000,RENT,3.0,EDUCATION,C,6000,13.49,0.12,N,4,0
5689,21,40000,RENT,5.0,EDUCATION,C,12000,14.26,0.3,N,2,0
41176,25,24000,RENT,3.0,PERSONAL,D,2800,15.31,0.12,Y,3,0
36604,34,60000,MORTGAGE,7.0,PERSONAL,A,6000,7.29,0.1,N,6,0
756,22,50000,RENT,6.0,DEBTCONSOLIDATION,B,15000,9.88,0.3,N,4,0
20357,24,75000,MORTGAGE,5.0,PERSONAL,C,12000,13.98,0.16,Y,3,0
51831,25,30000,RENT,9.0,MEDICAL,B,10000,9.88,0.33,N,3,1
24429,24,95000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,7.51,0.11,N,2,0
23883,39,80000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,6000,11.11,0.07,N,16,0
1385,37,61200,RENT,15.0,MEDICAL,B,4000,11.86,0.06,N,14,1
19313,22,30000,RENT,1.0,EDUCATION,B,6000,12.69,0.2,N,4,0
47313,47,102000,RENT,2.0,EDUCATION,D,20000,14.61,0.2,Y,13,1
55516,39,99996,MORTGAGE,14.0,HOMEIMPROVEMENT,A,5000,7.51,0.05,N,13,0
54843,28,34000,RENT,1.0,VENTURE,C,7000,12.98,0.21,Y,8,1
34905,27,75000,MORTGAGE,4.0,MEDICAL,B,5000,10.99,0.07,N,9,0
53481,27,58650,RENT,11.0,MEDICAL,A,6000,7.51,0.09,N,8,1
15969,36,140000,MORTGAGE,20.0,VENTURE,B,20000,12.18,0.14,N,17,0
10371,23,140000,RENT,7.0,PERSONAL,B,22000,12.69,0.16,N,2,0
18237,23,90000,MORTGAGE,7.0,MEDICAL,A,15000,7.88,0.17,N,3,0
12295,22,64000,RENT,6.0,MEDICAL,B,10000,11.71,0.16,N,2,0
19355,23,28000,RENT,2.0,EDUCATION,C,6000,12.99,0.21,Y,4,0
42634,22,50000,RENT,6.0,EDUCATION,C,7200,13.49,0.15,Y,2,0
14347,31,100840,RENT,10.0,DEBTCONSOLIDATION,B,5000,9.99,0.05,N,6,0
50969,27,45000,MORTGAGE,2.0,MEDICAL,A,4325,6.99,0.1,N,10,0
46746,28,40000,RENT,5.0,MEDICAL,B,5000,11.49,0.13,N,9,0
42852,28,60228,RENT,7.0,MEDICAL,B,7200,9.63,0.12,N,5,0
32589,29,80000,MORTGAGE,13.0,MEDICAL,B,20000,11.11,0.25,N,10,0
57230,29,96000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,20000,7.88,0.21,N,8,0
3445,29,65000,RENT,8.0,VENTURE,C,8000,14.72,0.12,N,5,0
28898,29,80000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,6625,6.03,0.08,N,8,0
3723,31,41000,MORTGAGE,15.0,HOMEIMPROVEMENT,C,17000,12.84,0.39,Y,8,0
58588,29,73000,MORTGAGE,13.0,MEDICAL,B,10000,12.21,0.14,N,8,0
29209,21,78000,MORTGAGE,5.0,EDUCATION,B,10000,12.42,0.13,N,4,0
21557,24,60000,MORTGAGE,8.0,VENTURE,A,8000,7.29,0.13,N,4,0
24625,23,70000,MORTGAGE,0.0,EDUCATION,B,6000,12.21,0.09,N,2,0
4748,24,65000,RENT,5.0,VENTURE,A,14000,6.17,0.22,N,2,0
39122,27,68700,RENT,0.0,HOMEIMPROVEMENT,C,10000,12.53,0.15,N,7,0
30806,26,71400,RENT,10.0,MEDICAL,D,12000,14.59,0.16,N,2,1
45137,29,52000,RENT,3.0,MEDICAL,B,12000,10.99,0.23,N,9,0
56476,29,63000,MORTGAGE,13.0,PERSONAL,A,10000,7.29,0.16,N,5,0
18542,23,60000,RENT,7.0,VENTURE,A,15000,7.88,0.25,N,4,0
43154,27,58239,RENT,9.0,HOMEIMPROVEMENT,A,17500,7.9,0.3,N,5,0
1344,27,60000,MORTGAGE,4.0,MEDICAL,B,10000,11.71,0.17,N,5,0
57583,28,80000,RENT,12.0,MEDICAL,A,5000,6.03,0.06,N,9,0
52526,30,33048,RENT,4.0,DEBTCONSOLIDATION,B,12000,11.36,0.37,N,9,1
53270,25,40000,MORTGAGE,6.0,EDUCATION,C,10000,13.48,0.25,N,2,0
57770,25,51996,RENT,9.0,DEBTCONSOLIDATION,B,12300,9.88,0.23,N,3,0
54878,24,28800,RENT,4.0,EDUCATION,A,6500,7.51,0.23,N,2,0
35182,28,70000,MORTGAGE,2.0,PERSONAL,A,10000,6.62,0.14,N,7,0
39532,22,36000,RENT,1.0,DEBTCONSOLIDATION,A,10000,7.29,0.28,N,3,0
27625,22,23000,RENT,3.0,EDUCATION,C,6250,12.73,0.27,N,4,0
6505,22,53664,MORTGAGE,6.0,VENTURE,A,14500,7.9,0.27,N,2,0
36312,35,28800,RENT,0.0,VENTURE,A,6500,6.17,0.23,N,7,0
47129,43,45000,MORTGAGE,0.0,PERSONAL,A,9000,9.63,0.2,N,11,0
55110,22,31200,RENT,6.0,PERSONAL,C,3500,14.35,0.11,Y,4,0
48908,53,40000,MORTGAGE,3.0,PERSONAL,A,10000,5.99,0.25,N,28,0
47037,25,75000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,8000,8.9,0.11,N,2,0
50291,28,40000,RENT,12.0,EDUCATION,E,8000,16.69,0.2,N,7,0
21020,28,29000,MORTGAGE,11.0,DEBTCONSOLIDATION,E,15250,16.7,0.52,N,6,1
8832,22,78000,MORTGAGE,7.0,EDUCATION,A,8500,8.63,0.1,N,4,0
24069,22,65000,OWN,3.0,EDUCATION,A,6000,7.49,0.09,N,2,0
39563,33,55000,MORTGAGE,7.0,MEDICAL,B,7500,10.39,0.14,N,5,0
7804,24,65000,RENT,3.0,MEDICAL,A,10000,6.03,0.15,N,2,0
314,26,95000,MORTGAGE,10.0,PERSONAL,B,17000,12.69,0.18,N,2,0
9900,27,38000,RENT,3.0,MEDICAL,B,5700,10.59,0.15,N,8,0
3856,31,130000,MORTGAGE,15.0,VENTURE,A,18000,8.49,0.15,N,5,0
15083,27,74800,OWN,4.0,PERSONAL,D,8000,14.96,0.1,N,8,0
11458,38,90000,MORTGAGE,4.0,EDUCATION,C,18000,13.22,0.2,Y,16,0
2892,29,58800,MORTGAGE,10.0,PERSONAL,D,19500,15.7,0.33,N,6,0
36865,27,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,10000,7.9,0.08,N,7,0
15026,28,70000,MORTGAGE,3.0,PERSONAL,B,15000,11.86,0.21,N,5,0
27212,26,105000,MORTGAGE,6.0,PERSONAL,A,6000,7.74,0.06,N,3,0
15014,38,150000,MORTGAGE,2.0,EDUCATION,C,16000,12.84,0.11,Y,13,0
5871,23,47000,MORTGAGE,7.0,VENTURE,A,6000,7.9,0.13,N,4,0
24415,23,50000,RENT,4.0,VENTURE,D,10000,14.42,0.2,Y,4,0
51678,23,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,12000,11.11,0.2,N,2,0
52768,24,65000,RENT,5.0,MEDICAL,B,10000,9.88,0.15,N,3,0
48434,22,43200,MORTGAGE,6.0,VENTURE,A,3000,6.17,0.07,N,2,0
8872,22,34100,RENT,2.0,PERSONAL,D,2000,16.77,0.06,Y,3,1
10780,24,74400,MORTGAGE,1.0,VENTURE,D,25000,16.0,0.34,Y,2,1
40414,26,30000,RENT,0.0,PERSONAL,B,3000,9.63,0.1,N,4,0
56295,21,31200,OWN,3.0,MEDICAL,B,12250,11.99,0.39,N,3,0
4082,22,40000,RENT,0.0,DEBTCONSOLIDATION,B,5600,12.69,0.14,N,4,0
89,23,42000,RENT,3.0,DEBTCONSOLIDATION,B,3550,11.99,0.08,N,3,0
42624,52,150500,MORTGAGE,1.0,PERSONAL,B,21000,10.99,0.13,N,25,0
12616,23,57000,MORTGAGE,7.0,MEDICAL,B,20000,10.25,0.35,N,3,1
29783,23,50000,RENT,0.0,EDUCATION,B,3000,11.99,0.06,N,4,0
12274,25,57000,RENT,3.0,DEBTCONSOLIDATION,A,11525,7.49,0.2,N,4,0
28227,26,60000,RENT,3.0,PERSONAL,B,2400,11.49,0.04,N,2,0
24367,29,108000,RENT,1.0,VENTURE,D,5000,15.65,0.05,N,7,1
49943,22,49500,MORTGAGE,3.0,MEDICAL,C,3000,13.61,0.06,N,4,0
54135,25,90000,RENT,9.0,PERSONAL,A,6000,7.49,0.07,N,2,0
4142,24,40000,RENT,0.0,DEBTCONSOLIDATION,C,3000,11.03,0.07,N,4,0
5567,23,65200,MORTGAGE,1.0,MEDICAL,A,3000,5.79,0.05,N,3,0
44587,22,53664,RENT,7.0,EDUCATION,B,5000,10.75,0.09,N,3,0
29441,22,108800,MORTGAGE,2.0,DEBTCONSOLIDATION,C,23000,12.87,0.19,Y,3,1
49216,22,87000,MORTGAGE,1.0,PERSONAL,A,2500,5.42,0.03,N,3,0
47989,28,51600,MORTGAGE,1.0,PERSONAL,C,7000,12.53,0.13,N,10,0
43583,27,40000,MORTGAGE,2.0,VENTURE,A,4000,5.79,0.1,N,7,0
19929,24,75000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,8400,13.98,0.11,Y,4,0
31644,28,75000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,20000,9.76,0.27,N,7,0
55215,22,37740,RENT,2.0,HOMEIMPROVEMENT,D,2400,14.11,0.06,Y,3,1
27660,24,72000,RENT,8.0,DEBTCONSOLIDATION,E,5000,17.93,0.07,N,4,1
26038,26,45000,MORTGAGE,4.0,EDUCATION,A,2400,5.79,0.05,N,4,0
40844,53,65000,OWN,0.0,PERSONAL,A,6000,7.29,0.09,N,21,0
34289,30,70000,MORTGAGE,15.0,MEDICAL,A,4800,7.51,0.07,N,8,0
57085,31,60000,MORTGAGE,6.0,MEDICAL,B,6000,11.49,0.1,N,6,0
54900,42,69996,MORTGAGE,12.0,HOMEIMPROVEMENT,A,3500,6.39,0.05,N,12,0
42697,24,83290,MORTGAGE,8.0,HOMEIMPROVEMENT,B,5000,11.89,0.06,N,3,1
52314,26,80004,MORTGAGE,1.0,EDUCATION,B,15000,11.86,0.19,N,3,0
17698,29,60000,RENT,1.0,PERSONAL,C,7000,12.99,0.12,Y,6,0
50781,23,65000,MORTGAGE,7.0,VENTURE,A,10000,5.42,0.15,N,2,0
54069,30,30000,RENT,2.0,VENTURE,A,10000,7.9,0.33,N,9,1
3406,30,100000,RENT,0.0,HOMEIMPROVEMENT,B,16000,10.74,0.16,N,6,0
19630,22,40000,RENT,1.0,PERSONAL,C,7500,11.34,0.19,N,3,0
6006,38,85000,MORTGAGE,5.0,VENTURE,B,8000,11.99,0.09,N,17,0
47945,22,28000,MORTGAGE,0.0,VENTURE,B,6000,10.99,0.21,N,2,0
40382,23,50000,RENT,6.0,VENTURE,B,4000,11.12,0.08,N,3,0
35961,24,72000,RENT,8.0,MEDICAL,C,2400,14.79,0.03,Y,3,0
45870,26,52000,RENT,3.0,EDUCATION,B,17000,11.58,0.33,N,4,1
31982,37,98000,RENT,21.0,DEBTCONSOLIDATION,A,10000,8.9,0.1,N,12,0
55845,34,29000,RENT,1.0,HOMEIMPROVEMENT,D,8000,14.11,0.28,Y,5,1
27508,27,120000,MORTGAGE,11.0,MEDICAL,A,10000,7.49,0.08,N,7,0
6424,29,69000,RENT,13.0,VENTURE,D,9000,15.33,0.13,Y,5,0
7725,26,23500,RENT,2.0,EDUCATION,C,3500,13.61,0.15,N,3,0
8724,23,39996,RENT,6.0,MEDICAL,B,9000,10.39,0.23,N,3,0
10352,23,40000,RENT,1.0,EDUCATION,C,15000,12.87,0.38,N,4,1
15763,34,37000,RENT,0.0,DEBTCONSOLIDATION,B,5000,9.25,0.13,N,5,0
57834,23,36000,MORTGAGE,7.0,VENTURE,A,4000,6.39,0.11,N,2,0
41304,30,60000,RENT,0.0,DEBTCONSOLIDATION,B,3600,9.99,0.06,N,8,0
49675,30,122000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,10000,7.88,0.08,N,6,0
21273,26,46000,RENT,0.0,PERSONAL,A,6000,7.88,0.13,N,4,0
41408,23,42000,RENT,4.0,PERSONAL,B,4000,9.45,0.1,N,2,0
14921,31,38000,RENT,3.0,VENTURE,A,8500,5.79,0.22,N,10,0
19154,24,60000,MORTGAGE,6.0,MEDICAL,C,10000,13.99,0.17,N,3,0
